name,road,sidewalk,building,wall,fence,pole,light,sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motocycle,bicycle
00323.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,False,False
00324.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,False,False
00325.png,True,True,True,True,True,True,False,True,True,False,True,False,False,True,False,False,False,False,False
00326.png,True,True,True,True,True,True,False,True,True,False,True,False,False,True,False,False,False,False,False
00327.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
00328.png,True,False,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False
00329.png,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
00330.png,True,False,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False
00331.png,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False
00332.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False
00333.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,False,False
00334.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,False,True,False,False
00335.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,False,False
00336.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False
00337.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,False,False
00338.png,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False
00339.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
00340.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
00341.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
00342.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
00343.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False
00344.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False
00345.png,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,False,False
00346.png,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False
00347.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,False,False
00348.png,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False
00349.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
00350.png,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False
00351.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
00352.png,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False
00353.png,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False
00354.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
00355.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
00356.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
00357.png,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,False,True,False,False
00358.png,True,True,True,True,False,True,False,False,True,True,True,True,False,True,True,False,False,False,False
00359.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
00360.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False
00361.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False
00362.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
00363.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
00364.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
00365.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False
00366.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
00367.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
00368.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
00369.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
00370.png,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False
00371.png,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False
00372.png,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False
00373.png,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False
00374.png,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False
00375.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
00376.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False
00377.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
00378.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,False,False
00379.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,False,True,False
00380.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,False,True,False
00381.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,False,True,False
00382.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False
00383.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False
00384.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False
00385.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
00386.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
00387.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
00388.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
00389.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False
00390.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
00391.png,True,True,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False
00392.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
00393.png,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False
00394.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
00395.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
00396.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False
00397.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
00398.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False
00399.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False
00400.png,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False
00401.png,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False
00402.png,True,True,True,True,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False
00403.png,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False
00404.png,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False
